id,name,pkg,lead_ext,category,state,url,license,tags,version,repo,lang,contrib,lead,has_bin,has_lib,need_ddl,need_load,trusted,relocatable,schemas,pg_ver,requires,require_by,see_also,rpm_ver,rpm_repo,rpm_pkg,rpm_pg,rpm_deps,deb_ver,deb_repo,deb_pkg,deb_deps,deb_pg,source,extra,en_desc,zh_desc,comment,mtime
3271,bool_plperlu,plperlu,plperlu,LANG,available,https://www.postgresql.org/docs/current/plperl.html,PostgreSQL,,1.0,CONTRIB,C,t,f,f,f,t,f,f,,,"{18,17,16,15,14,13}",{plperlu},,"{plperl,bool_plperl,plpgsql,pg_tle,plv8}",1.0,CONTRIB,postgresql$v-contrib,"{18,17,16,15,14,13}",,1.0,CONTRIB,postgresql-$v,,"{18,17,16,15,14,13}",,{},transform between bool and plperlu,在 bool 和 plperlu 之间转换,,2025-09-06
3272,jsonb_plperlu,plperlu,plperlu,LANG,available,https://www.postgresql.org/docs/current/plperl.html,PostgreSQL,,1.0,CONTRIB,C,t,f,f,f,t,f,f,,,"{18,17,16,15,14,13}",{plperlu},,"{jsquery,jsonb_plperl,jsonb_plpython3u,pg_jsonschema,plperl,plpgsql}",1.0,CONTRIB,postgresql$v-contrib,"{18,17,16,15,14,13}",,1.0,CONTRIB,postgresql-$v,,"{18,17,16,15,14,13}",,{},transform between jsonb and plperlu,在 jsonb 和 plperlu 之间转换,,2025-09-06
3273,hstore_plperlu,plperlu,plperlu,LANG,available,https://www.postgresql.org/docs/current/plperl.html,PostgreSQL,,1.0,CONTRIB,C,t,f,f,f,t,f,f,,,"{18,17,16,15,14,13}",{plperlu},,"{hstore_pllua,hstore_plluau,hstore_plperl,hstore_plpython3u,hstore,plperl,plpgsql}",1.0,CONTRIB,postgresql$v-contrib,"{18,17,16,15,14,13}",,1.0,CONTRIB,postgresql-$v,,"{18,17,16,15,14,13}",,{},transform between hstore and plperlu,在 hstore 和 plperlu 之间转换适配类型,,2025-09-06
3280,plpgsql,plpgsql,plpgsql,LANG,available,https://www.postgresql.org/docs/current/plpgsql.html,PostgreSQL,,1.0,CONTRIB,C,t,t,f,t,t,f,f,,,"{18,17,16,15,14,13}",,"{data_historization,ddl_historization,pg4ml,pg_drop_events,pg_profile,pg_upless,plpgsql_check,powa,table_version,unit,pg_biscuit}","{pldbgapi,plprofiler,pltclu,plv8,plluau}",1.0,CONTRIB,postgresql$v-contrib,"{18,17,16,15,14,13}",,1.0,CONTRIB,postgresql-$v,,"{18,17,16,15,14,13}",plpgsql_check-2.8.1.tar.gz,{},PL/pgSQL procedural language,PL/pgSQL 程序设计语言,,2025-09-06
3290,plpython3u,plpython3u,plpython3u,LANG,available,https://www.postgresql.org/docs/current/plpython.html,PostgreSQL,,1.0,CONTRIB,C,t,t,f,t,t,f,f,f,{pg_catalog},"{18,17,16,15,14,13}",,"{hstore_plpython3u,jsonb_plpython3u,ltree_plpython3u,omni_python,pg4ml}","{faker,plv8,pllua,plluau,pltcl,pltclu,plperl,plperlu}",1.0,CONTRIB,postgresql$v-contrib,"{18,17,16,15,14,13}",,1.0,CONTRIB,postgresql-$v,,"{18,17,16,15,14,13}",,{},PL/Python3U untrusted procedural language,PL/Python3 存储过程语言（未受信/高权限）,,2025-09-06
3291,jsonb_plpython3u,plpython3u,plpython3u,LANG,available,https://www.postgresql.org/docs/current/plpython.html,PostgreSQL,,1.0,CONTRIB,C,t,f,f,f,t,f,f,t,,"{18,17,16,15,14,13}",{plpython3u},,"{faker,jsonb_plperl,jsonb_plperlu,pg_jsonschema,jsquery,plpgsql}",1.0,CONTRIB,postgresql$v-contrib,"{18,17,16,15,14,13}",,1.0,CONTRIB,postgresql-$v,,"{18,17,16,15,14,13}",,{},transform between jsonb and plpython3u,在 jsonb 和 plpython3u 之间转换,,2025-09-06
3292,ltree_plpython3u,plpython3u,plpython3u,LANG,available,https://www.postgresql.org/docs/current/plpython.html,PostgreSQL,,1.0,CONTRIB,C,t,f,f,t,t,f,f,t,,"{18,17,16,15,14,13}","{ltree,plpython3u}",,"{faker,plperl,plpgsql,pg_tle}",1.0,CONTRIB,postgresql$v-contrib,"{18,17,16,15,14,13}",,1.0,CONTRIB,postgresql-$v,,"{18,17,16,15,14,13}",,{},transform between ltree and plpython3u,在 ltree 和 plpython3u 之间转换,,2025-09-06
3293,hstore_plpython3u,plpython3u,plpython3u,LANG,available,https://www.postgresql.org/docs/current/plpython.html,PostgreSQL,,1.0,CONTRIB,C,t,f,f,f,t,f,f,t,,"{18,17,16,15,14,13}","{hstore,plpython3u}",,"{hstore_pllua,hstore_plluau,hstore_plperl,hstore_plperlu,faker,plpgsql}",1.0,CONTRIB,postgresql$v-contrib,"{18,17,16,15,14,13}",,1.0,CONTRIB,postgresql-$v,,"{18,17,16,15,14,13}",,{},transform between hstore and plpython3u,在 hstore 和 plpython3u 之间转换,,2025-09-06
3500,prefix,pg_prefix,prefix,TYPE,available,https://github.com/dimitri/prefix,PostgreSQL,,1.2.10,PGDG,C,f,t,f,t,t,f,f,t,,"{18,17,16,15,14,13}",,,"{semver,ltree,citext,pg_trgm,unit,pgpdf,pglite_fusion,md5hash}",1.2.10,PGDG,prefix_$v*,"{18,17,16,15,14,13}",,1.2.10,PGDG,postgresql-$v-prefix,,"{18,17,16,15,14,13}",prefix-1.2.10.tar.gz,{},Prefix Range module for PostgreSQL,前缀树数据类型,,2025-09-06
3510,semver,pg_semver,semver,TYPE,available,https://github.com/theory/pg-semver,PostgreSQL,,0.40.0,PGDG,C,f,t,f,t,t,f,f,t,,"{18,17,16,15,14,13}",,,"{prefix,ltree,citext,unit,pgpdf,pglite_fusion,md5hash,asn1oid}",0.40.0,PGDG,semver_$v*,"{18,17,16,15,14,13}",,0.40.0,PGDG,postgresql-$v-semver,,"{18,17,16,15,14,13}",pg-semver-0.40.0.tar.gz,{},Semantic version data type,语义版本号数据类型,,2025-09-06
3520,unit,pgunit,unit,TYPE,available,https://github.com/df7cb/postgresql-unit,GPL-2.0,,7.10,PGDG,C,f,t,f,t,t,f,f,f,,"{18,17,16,15,14,13}",{plpgsql},,"{pgmp,numeral,prefix,semver,pgpdf,pglite_fusion,md5hash,asn1oid}",7.10,PGDG,postgresql-unit_$v*,"{18,17,16,15,14,13}",,7.10,PGDG,postgresql-$v-unit,,"{18,17,16,15,14,13}",postgresql-unit-7.9.tar.gz,{},SI units extension,SI 国标单位扩展,,2025-09-06
3530,pgpdf,pgpdf,pgpdf,TYPE,available,https://github.com/Florents-Tselai/pgpdf,GPL-3.0,,0.1.0,PIGSTY,C,f,t,f,t,t,t,t,t,,"{18,17,16,15,14,13}",,,"{pgjq,pgjwt,prefix,semver,unit,pglite_fusion,md5hash,asn1oid}",0.1.0,PIGSTY,pgpdf_$v*,"{18,17,16,15,14,13}",,0.1.0,PIGSTY,postgresql-$v-pgpdf,,"{18,17,16,15,14,13}",pgpdf-0.1.0.tar.gz,{},PDF type with meta admin & Full-Text Search,PDF数据类型，管理函数与全文检索,,2025-09-06
3540,pglite_fusion,pglite_fusion,pglite_fusion,TYPE,available,https://github.com/frectonz/pglite-fusion,MIT,{pgrx},0.0.6,PIGSTY,Rust,f,t,f,t,t,t,f,f,,"{18,17,16,15,14,13}",,,"{duckdb_fdw,sqlite_fdw,prefix,semver,unit,pgpdf,md5hash,asn1oid}",0.0.6,PIGSTY,pglite_fusion_$v,"{18,17,16,15,14,13}",,0.0.6,PIGSTY,postgresql-$v-pglite-fusion,,"{18,17,16,15,14,13}",pglite-fusion-0.0.6.tar.gz,"{""pgrx"": ""0.16.1""}",Embed an SQLite database in your PostgreSQL table,在PG表中嵌入SQLite数据库作为数据类型,,2025-11-17
3550,md5hash,md5hash,md5hash,TYPE,available,https://github.com/tvondra/md5hash,BSD 2-Clause,,1.0.1,PIGSTY,C,f,t,f,t,t,f,f,t,,"{18,17,16,15,14,13}",,,"{hashlib,xxhash,prefix,semver,unit,pgpdf,pglite_fusion,asn1oid}",1.0.1,PIGSTY,md5hash_$v*,"{18,17,16,15,14,13}",,1.0.1,PIGSTY,postgresql-$v-md5hash,,"{18,17,16,15,14,13}",md5hash-1.0.1.tar.gz,{},type for storing 128-bit binary data inline,提供128位MD5的原生数据类型,,2025-09-06
3560,asn1oid,asn1oid,asn1oid,TYPE,available,https://github.com/df7cb/pgsql-asn1oid,GPL-3.0,,1.6,MIXED,C,f,t,f,t,t,f,f,t,,"{18,17,16,15,14,13}",,,"{pguecc,pgcrypto,prefix,semver,unit,pgpdf,pglite_fusion,md5hash}",1.6,PIGSTY,asn1oid_$v*,"{18,17,16,15,14,13}",,1.6,PGDG,postgresql-$v-asn1oid,,"{18,17,16,15,14,13}",pgsql-asn1oid-1.6.tar.gz,{},asn1oid extension,ASN1OID数据类型支持,,2025-09-06
3570,roaringbitmap,pg_roaringbitmap,roaringbitmap,TYPE,available,https://github.com/ChenHuajun/pg_roaringbitmap,Apache-2.0,,1.1.0,PGDG,C,f,t,f,t,t,f,f,t,,"{18,17,16,15,14,13}",,{pgfaceting},"{rum,prefix,semver,unit,pgpdf,pglite_fusion,md5hash,asn1oid}",1.1.0,PGDG,pg_roaringbitmap_$v*,"{18,17,16,15,14,13}",,1.1.0,PGDG,postgresql-$v-roaringbitmap,,"{18,17,16,15,14,13}",pg_roaringbitmap-0.5.5.tar.gz,{},support for Roaring Bitmaps,支持RoaringBitmap数据类型,,2025-09-06
3580,pgfaceting,pgfaceting,pgfaceting,TYPE,available,https://github.com/cybertec-postgresql/pgfaceting,BSD 3-Clause,,0.2.0,MIXED,SQL,f,t,f,f,t,f,t,f,{faceting},"{18,17,16,15,14,13}",{roaringbitmap},,"{pg_trgm,rum,prefix,semver,unit,pgpdf,pglite_fusion,md5hash}",0.2.0,PIGSTY,pgfaceting_$v,"{18,17,16,15,14,13}",,0.2.0,PGDG,postgresql-$v-pgfaceting,,"{18,17,16,15,14}",pgfaceting-0.2.0.tar.gz,{},fast faceting queries using an inverted index,使用倒排索引的高速切面查询,,2025-09-06
3590,pg_sphere,pgsphere,pg_sphere,TYPE,available,https://github.com/postgrespro/pgsphere,BSD 3-Clause,,1.5.2,MIXED,C,f,t,f,t,t,f,f,t,,"{18,17,16,15,14,13}",,,"{postgis,q3c,earthdistance,prefix,semver,unit,pgpdf,pglite_fusion}",1.5.2,PIGSTY,pgsphere_$v*,"{18,17,16,15,14,13}",,1.5.2,PGDG,postgresql-$v-pgsphere,,"{18,17,16,15,14,13}",pgsphere-1.5.2.tar.gz,{},"spherical objects with useful functions, operators and index support",球面对象函数、运算符与索引支持,,2025-09-06
3600,country,pg_country,country,TYPE,available,https://github.com/adjust/pg-country,PostgreSQL,,0.0.3,PIGSTY,C,f,t,f,t,t,f,f,t,,"{18,17,16,15,14,13}",,,"{l10n_table_dependent_extension,pg_xenophile,currency,geoip,icu_ext,prefix,semver,unit}",0.0.3,PIGSTY,pg_country_$v*,"{18,17,16,15,14,13}",,0.0.3,PIGSTY,postgresql-$v-pg-country,,"{18,17,16,15,14,13}",pg-country-0.0.3.tar.gz,{},"Country data type, ISO 3166-1",国家代码数据类型，遵循ISO 3166-1标准,,2025-09-06
3610,pg_xenophile,pg_xenophile,pg_xenophile,TYPE,available,https://github.com/bigsmoke/pg_xenophile,PostgreSQL,,0.8.3,PIGSTY,SQL,f,t,f,f,t,f,f,f,{xeno},"{18,17,16,15,14,13}",,{l10n_table_dependent_extension},"{country,currency,icu_ext,prefix,semver,unit,pgpdf,pglite_fusion}",0.8.3,PIGSTY,pg_xenophile_$v,"{18,17,16,15,14,13}",,0.8.3,PIGSTY,postgresql-$v-pg-xenophile,,"{18,17,16,15,14,13}",pg_xenophile-0.8.3.tar.gz,{},More than the bare necessities for PostgreSQL i18n and l10n.,PostgreSQL i8n与l10n工具包,,2025-09-06
3611,l10n_table_dependent_extension,pg_xenophile,pg_xenophile,TYPE,available,https://github.com/bigsmoke/pg_xenophile,PostgreSQL,,0.8.3,PIGSTY,SQL,f,f,f,f,t,f,t,t,,"{18,17,16,15,14,13}",{pg_xenophile},,"{country,currency,prefix,semver,unit,pgpdf,pglite_fusion,md5hash}",0.8.3,PIGSTY,pg_xenophile_$v,"{18,17,16,15,14,13}",,0.8.3,PIGSTY,postgresql-$v-pg-xenophile,,"{18,17,16,15,14,13}",pg_xenophile-0.8.3.tar.gz,{},PostgreSQL l10n toolbox,PostgreSQL l10n 工具包,,2025-09-06
3620,currency,pg_currency,currency,TYPE,available,https://github.com/adjust/pg-currency,MIT,,0.0.3,PIGSTY,C,f,t,f,t,t,f,f,t,,"{18,17,16,15,14,13}",,,"{l10n_table_dependent_extension,country,pg_xenophile,numeral,prefix,semver,unit,pgpdf}",0.0.3,PIGSTY,pg_currency_$v*,"{18,17,16,15,14,13}",,0.0.3,PIGSTY,postgresql-$v-pg-currency,,"{18,17,16,15,14,13}",pg-currency-0.0.3.tar.gz,{},Custom PostgreSQL currency type in 1Byte,使用1字节表示的货币数据类型,,2025-09-06
3630,collection,pgcollection,collection,TYPE,available,https://github.com/aws/pgcollection,Apache-2.0,,1.1.0,PIGSTY,C,f,t,f,t,t,f,f,t,,"{18,17,16,15,14}",,,"{prefix,semver,unit,pgpdf,pglite_fusion,md5hash,asn1oid,roaringbitmap}",1.1.0,PIGSTY,pgcollection_$v*,"{18,17,16,15,14}",,1.1.0,PIGSTY,postgresql-$v-collection,,"{18,17,16,15,14}",pgcollection-1.1.0.tar.gz,{},Memory optimized data type to be used inside of plpglsql func,在PlPGSQL中使用的内存优化高性能集合数据结构,,2025-09-06
3700,pgmp,pgmp,pgmp,TYPE,available,https://github.com/dvarrazzo/pgmp/,LGPL-3.0,,1.0.5,PGDG,C,f,t,f,t,t,f,f,t,,"{18,17,16,15,14,13}",,,"{numeral,unit,pguecc,pgcrypto,prefix,semver,pgpdf,pglite_fusion}",1.0.5,PGDG,pgmp_$v*,"{18,17,16,15,14,13}",,1.0.5,PGDG,postgresql-$v-pgmp,,"{18,17,16,15,14,13}",,{},Multiple Precision Arithmetic extension,多精度算术扩展,"missing pg14,13,12 on el pgdg repo",2025-09-06
3710,numeral,numeral,numeral,TYPE,available,https://github.com/df7cb/postgresql-numeral,GPL-2.0,,1.3,MIXED,C,f,t,f,t,t,f,f,t,,"{18,17,16,15,14,13}",,,"{currency,pgmp,unit,prefix,semver,pgpdf,pglite_fusion,md5hash}",1.3,PIGSTY,numeral_$v*,"{18,17,16,15,14,13}",,1.3,PGDG,postgresql-$v-numeral,,"{18,17,16,15,14,13}",postgresql-numeral-1.3.tar.gz,{},numeral datatypes extension,数值类型扩展,,2025-09-06
3720,pg_rational,pg_rational,pg_rational,TYPE,available,https://github.com/begriffs/pg_rational,MIT,,0.0.2,MIXED,C,f,t,f,t,t,f,f,,,"{18,17,16,15,14,13}",,,"{prefix,semver,unit,pgpdf,pglite_fusion,md5hash,asn1oid,roaringbitmap}",0.0.2,PIGSTY,pg_rational_$v*,"{18,17,16,15,14,13}",,0.0.2,PGDG,postgresql-$v-rational,,"{18,17,16,15,14,13}",pg_rational-0.0.2.tar.gz,{},bigint fractions,使用BIGINT表示的有理数数据类型,,2025-09-06
3730,uint,pguint,uint,TYPE,available,https://github.com/petere/pguint,PostgreSQL,{pgdg-flaw},1.20250815,MIXED,C,f,t,f,t,t,f,f,t,,"{18,17,16,15,14,13}",,,"{prefix,semver,unit,pgpdf,pglite_fusion,md5hash,asn1oid,roaringbitmap}",1.20250815,PIGSTY,pguint_$v*,"{18,17,16,15,14,13}",,1.20250815,PIGSTY,postgresql-$v-pguint,,"{18,17,16,15,14,13}",pguint-1.20250815.tar.gz,{},unsigned integer types,无符号整型数据类型,no pg14 for el8/el9 pgdg repo,2025-09-06
3740,uint128,pg_uint128,uint128,TYPE,available,https://github.com/pg-uint/pg-uint128,PostgreSQL,,1.1.1,PIGSTY,C,f,t,f,t,t,f,f,t,,"{18,17,16,15,14,13}",,,"{prefix,semver,unit,pgpdf,pglite_fusion,md5hash,asn1oid,roaringbitmap}",1.1.1,PIGSTY,pg_uint128_$v*,"{18,17,16,15,14,13}",,1.1.1,PIGSTY,postgresql-$v-pg-uint128,,"{18,17,16,15,14,13}",pg-uint128-1.1.1.tar.gz,{},Native uint128 type,原生128位无符号整型数据类型,"breaks on el8 since 1.1 ,fix el8 build problem by adding __has_builtin marco",2025-09-06
3750,hashtypes,hashtypes,hashtypes,TYPE,available,https://github.com/adjust/hashtypes/,PostgreSQL,,0.1.5,PIGSTY,C,f,t,f,t,t,f,f,f,,"{18,17,16,15,14,13}",,,"{prefix,semver,unit,pgpdf,pglite_fusion,md5hash,asn1oid,roaringbitmap}",0.1.5,PIGSTY,hashtypes_$v*,"{18,17,16,15,14,13}",,0.1.5,PIGSTY,postgresql-$v-hashtypes,,"{18,17,16,15,14,13}",hashtypes-0.1.5.tar.gz,{},"sha1, md5 and other data types for PostgreSQL",包括SHA1，MD5在内的多种哈希数据类型,,2025-09-06
3820,ip4r,ip4r,ip4r,TYPE,available,https://github.com/RhodiumToad/ip4r,PostgreSQL,,2.4.2,PGDG,C,f,t,f,t,t,f,f,t,,"{18,17,16,15,14,13}",,{geoip},"{pg_net,prefix,semver,unit,pgpdf,pglite_fusion,md5hash,asn1oid}",2.4.2,PGDG,ip4r_$v*,"{18,17,16,15,14,13}",,2.4.2,PGDG,postgresql-$v-ip4r,,"{18,17,16,15,14,13}",,{},IPv4/v6 and IPv4/v6 range index type for PostgreSQL,PostgreSQL 的 IPv4/v6 和 IPv4/v6 范围索引类型,,2025-09-06
3830,pg_duration,pg_duration,pg_duration,TYPE,available,https://github.com/jkosh44/pg_duration,MIT,,1.0.2,PIGSTY,C,f,t,f,t,t,f,f,t,,"{18,17}",,,"{prefix,semver,unit,pgpdf,pglite_fusion,md5hash,asn1oid,roaringbitmap}",1.0.2,PIGSTY,pg_duration_$v*,"{18,17}",,1.0.2,PIGSTY,postgresql-$v-pg-duration,,"{18,17}",pg_duration-1.0.2.tar.gz,{},data type for representing durations,用于表示时间段的强化数据类型,,2025-09-06
3840,uri,pg_uri,uri,TYPE,available,https://github.com/petere/pguri,PostgreSQL,,1.20151224,PIGSTY,C,f,t,f,t,t,f,,t,,"{18,17,16,15,14,13}",,,"{prefix,semver,unit,pgpdf,pglite_fusion,md5hash,asn1oid,roaringbitmap}",1.20151224,PIGSTY,pg_uri_$v*,"{18,17,16,15,14,13}",,1.20151224,PIGSTY,postgresql-$v-pg-uri,,"{18,17,16,15,14,13}",pguri-1.20151224.tar.gz,{},URI Data type for PostgreSQL,URI数据类型,+int flag,2025-09-06
3850,emailaddr,pg_emailaddr,emailaddr,TYPE,available,https://github.com/petere/pgemailaddr,PostgreSQL,,0,PIGSTY,C,f,t,f,t,t,f,,,,"{18,17,16,15,14,13}",,,"{prefix,semver,unit,pgpdf,pglite_fusion,md5hash,asn1oid,roaringbitmap}",0,PIGSTY,pg_emailaddr_$v*,"{18,17,16,15,14,13}",,0,PIGSTY,postgresql-$v-pg-emailaddr,,"{18,17,16,15,14,13}",pgemailaddr-0.tar.gz,{},Email address type for PostgreSQL,Email地址数据类型,+varatt.h,2025-11-01
3860,acl,pg_acl,acl,TYPE,available,https://github.com/arkhipov/acl,BSD 2-Clause,,1.0.4,PIGSTY,C,f,t,f,t,t,f,,t,,"{18,17,16,15,14,13}",,,"{prefix,semver,unit,pgpdf,pglite_fusion,md5hash,asn1oid,roaringbitmap}",1.0.4,PIGSTY,acl_$v*,"{18,17,16,15,14,13}",,1.0.4,PIGSTY,postgresql-$v-acl,,"{18,17,16,15,14,13}",acl-1.0.4.tar.gz,{},ACL Data type,ACL数据类型,+cast pg_uuid_t,2025-09-06
3870,debversion,debversion,debversion,TYPE,available,https://github.com/ATIX-AG/postgresql-debversion-evr,PostgreSQL,,1.2.0,PGDG,SQL,f,t,f,t,t,f,f,t,,"{18,17,16,15,14,13}",,,"{prefix,semver,unit,pgpdf,pglite_fusion,md5hash,asn1oid,roaringbitmap}",,,,,,1.2.0,PGDG,postgresql-$v-debversion,,"{18,17,16,15,14,13}",,{},Debian version number data type,Debian版本号数据类型,,2025-09-06
3880,pg_rrule,pg_rrule,pg_rrule,TYPE,available,https://github.com/petropavel13/pg_rrule,MIT,,0.2.0,MIXED,C,f,t,f,t,t,f,f,t,,"{18,17,16,15,14,13}",,,"{prefix,semver,unit,pgpdf,pglite_fusion,md5hash,asn1oid,roaringbitmap}",0.2.0,PIGSTY,pg_rrule_$v,"{18,17,16,15,14,13}",{libical},0.2.0,PGDG,postgresql-$v-pg-rrule,,"{18,17,16,15,14,13}",pg_rrule-0.2.0.tar.gz,{},RRULE field type for PostgreSQL,日历重复规则RRULE数据类型,require libical,2025-11-01
3890,timestamp9,timestamp9,timestamp9,TYPE,available,https://github.com/optiver/timestamp9,MIT,,1.4.0,MIXED,C,f,t,f,t,t,f,f,,,"{18,17,16,15,14,13}",,,"{prefix,semver,unit,pgpdf,pglite_fusion,md5hash,asn1oid,roaringbitmap}",1.4.0,PGDG,timestamp9_$v*,"{18,17,16,15,14,13}",,1.4.0,PIGSTY,postgresql-$v-timestamp9,,"{18,17,16,15,14,13}",timestamp9-timestamp9-1.4.0.tar.gz,{},timestamp nanosecond resolution,纳秒分辨率时间戳,,2025-02-20
3920,chkpass,chkpass,chkpass,TYPE,available,https://github.com/lacanoid/chkpass,PostgreSQL,,1.0,PIGSTY,C,f,t,f,t,t,f,,,,"{18,17,16,15,14,13}",,,"{prefix,semver,unit,pgpdf,pglite_fusion,md5hash,asn1oid,roaringbitmap}",1.0,PIGSTY,chkpass_$v*,"{18,17,16,15,14,13}",,1.0,PIGSTY,postgresql-$v-chkpass,,"{18,17,16,15,14,13}",chkpass-1.0.tar.gz,{},data type for auto-encrypted passwords,数据类型：自动加密的密码,,2025-09-06
3930,isn,isn,isn,TYPE,available,https://www.postgresql.org/docs/current/isn.html,PostgreSQL,,1.2,CONTRIB,C,t,t,f,t,t,f,t,,,"{18,17,16,15,14,13}",,,"{prefix,semver,unit,pgpdf,pglite_fusion,md5hash,asn1oid,roaringbitmap}",1.2,CONTRIB,postgresql$v-contrib,"{18,17,16,15,14,13}",,1.2,CONTRIB,postgresql-$v,,"{18,17,16,15,14,13}",,{},data types for international product numbering standards,用于国际产品编号标准的数据类型,,2025-09-06
3940,seg,seg,seg,TYPE,available,https://www.postgresql.org/docs/current/seg.html,PostgreSQL,,1.4,CONTRIB,C,t,t,f,t,t,f,t,,,"{18,17,16,15,14,13}",,,"{cube,intarray,intagg,prefix,semver,unit,pgpdf,pglite_fusion}",1.4,CONTRIB,postgresql$v-contrib,"{18,17,16,15,14,13}",,1.4,CONTRIB,postgresql-$v,,"{18,17,16,15,14,13}",,{},data type for representing line segments or floating-point intervals,表示线段或浮点间隔的数据类型,,2025-09-06
3950,cube,cube,cube,TYPE,available,https://www.postgresql.org/docs/current/cube.html,PostgreSQL,,1.5,CONTRIB,C,t,t,f,t,t,f,f,,,"{18,17,16,15,14,13}",,"{earthdistance,pg4ml}","{seg,intarray,prefix,semver,unit,pgpdf,pglite_fusion,md5hash}",1.5,CONTRIB,postgresql$v-contrib,"{18,17,16,15,14,13}",,1.5,CONTRIB,postgresql-$v,,"{18,17,16,15,14,13}",,{},data type for multidimensional cubes,用于存储多维立方体的数据类型,,2025-09-06
3960,ltree,ltree,ltree,TYPE,available,https://www.postgresql.org/docs/current/ltree.html,PostgreSQL,,1.3,CONTRIB,C,t,t,f,t,t,f,t,,,"{18,17,16,15,14,13}",,{ltree_plpython3u},"{prefix,semver,citext,unit,pgpdf,pglite_fusion,md5hash,asn1oid}",1.3,CONTRIB,postgresql$v-contrib,"{18,17,16,15,14,13}",,1.3,CONTRIB,postgresql-$v,,"{18,17,16,15,14,13}",,{},data type for hierarchical tree-like structures,用于表示分层树状结构的数据类型,,2025-09-06
3970,hstore,hstore,hstore,TYPE,available,https://www.postgresql.org/docs/current/hstore.html,PostgreSQL,,1.8,CONTRIB,C,t,t,f,t,t,f,t,,,"{18,17,16,15,14,13}",,"{hstore_pllua,hstore_plluau,hstore_plpython3u,pg_readme,pg_readme_test_extension}","{intarray,prefix,semver,unit,pgpdf,pglite_fusion,md5hash,asn1oid}",1.8,CONTRIB,postgresql$v-contrib,"{18,17,16,15,14,13}",,1.8,CONTRIB,postgresql-$v,,"{18,17,16,15,14,13}",,{},"data type for storing sets of (key, value) pairs",用于存储（键，值）对集合的数据类型,,2025-09-06
3980,citext,citext,citext,TYPE,available,https://www.postgresql.org/docs/current/citext.html,PostgreSQL,,1.6,CONTRIB,C,t,t,f,t,t,f,t,,,"{18,17,16,15,14,13}",,,"{prefix,semver,ltree,unaccent,unit,pgpdf,pglite_fusion,md5hash}",1.6,CONTRIB,postgresql$v-contrib,"{18,17,16,15,14,13}",,1.6,CONTRIB,postgresql-$v,,"{18,17,16,15,14,13}",,{},data type for case-insensitive character strings,提供大小写不敏感的字符串类型,,2025-09-06
3990,xml2,xml2,xml2,TYPE,available,https://www.postgresql.org/docs/current/xml2.html,PostgreSQL,,1.1,CONTRIB,C,t,t,f,f,t,f,f,,,"{18,17,16,15,14,13}",,,"{pgjq,prefix,semver,unit,pgpdf,pglite_fusion,md5hash,asn1oid}",1.1,CONTRIB,postgresql$v-contrib,"{18,17,16,15,14,13}",,1.1,CONTRIB,postgresql-$v,,"{18,17,16,15,14,13}",,{},XPath querying and XSLT,XPath 查询和 XSLT,,2025-09-06
4010,gzip,pg_gzip,gzip,UTIL,available,https://github.com/pramsey/pgsql-gzip,MIT,,1.0.0,MIXED,C,f,t,f,t,t,f,f,t,,"{18,17,16,15,14,13}",,,"{bzip,zstd,http,pg_net,pg_curl,pgjq,pgjwt,pg_smtp_client}",1.0.0,PGDG,pg_gzip_$v*,"{18,17,16,15,14,13}",,1.0.0,PIGSTY,postgresql-$v-gzip,,"{18,17,16,15,14,13}",pgsql-gzip-1.0.0.tar.gz,{},gzip and gunzip functions.,使用SQL执行Gzip压缩与解压缩,,2025-10-27
4020,bzip,pg_bzip,bzip,UTIL,available,https://github.com/steve-chavez/pg_bzip,MIT,,1.0.0,PIGSTY,C,f,t,f,t,t,f,f,f,,"{18,17,16,15,14,13}",,,"{gzip,zstd,http,pg_net,pg_curl,pgjq,pgjwt,pg_smtp_client}",1.0.0,PIGSTY,pg_bzip_$v*,"{18,17,16,15,14,13}",,1.0.0,PIGSTY,postgresql-$v-bzip,,"{18,17,16,15,14,13}",pg_bzip-1.0.0.tar.gz,{},Bzip compression and decompression,BZIP压缩解压缩函数包,,2025-09-06
4030,zstd,pg_zstd,zstd,UTIL,available,https://github.com/grahamedgecombe/pgzstd,ISC,,1.1.2,PIGSTY,C,f,t,f,t,t,f,,t,,"{18,17,16,15,14,13}",,,"{gzip,bzip,http,pg_net,pg_curl,pgjq,pgjwt,pg_smtp_client}",1.1.2,PIGSTY,pg_zstd_$v*,"{18,17,16,15,14,13}",,1.1.2,PIGSTY,postgresql-$v-zstd,,"{18,17,16,15,14,13}",pgzstd-1.1.2.tar.gz,{},Zstandard compression algorithm implementation in PostgreSQL,ZSTD压缩解压缩函数包,+varatt.h,2025-09-06
4070,http,pg_http,http,UTIL,available,https://github.com/pramsey/pgsql-http,MIT,{supabase},1.7.0,PGDG,C,f,t,f,t,t,f,f,,,"{18,17,16,15,14,13}",,,"{pg_net,pg_curl,pgjwt,pg_smtp_client,gzip,bzip,zstd,pgjq}",1.7.0,PGDG,pg_http_$v*,"{18,17,16,15,14,13}",,1.7.0,PGDG,postgresql-$v-http,,"{18,17,16,15,14,13}",pgsql-http-1.7.0.tar.gz,{},"HTTP client for PostgreSQL, allows web page retrieval inside the database.",HTTP客户端，允许在数据库内收发HTTP请求 (supabase),,2025-09-06
